,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
1199,601208.SH,20140102,7.0,7.12,6.93,7.1,6.95,0.15,2.16,47497.25,33492.201
1198,601208.SH,20140103,7.08,7.25,6.93,6.98,7.1,-0.12,-1.69,60331.74,42690.949
1197,601208.SH,20140106,6.97,6.97,6.79,6.86,6.98,-0.12,-1.72,34195.38,23473.17
1196,601208.SH,20140107,6.88,7.55,6.82,7.55,6.86,0.69,10.06,293697.8,218935.919
1195,601208.SH,20140108,7.45,7.65,7.36,7.6,7.55,0.05,0.66,213188.38,160741.607
1194,601208.SH,20140109,7.66,7.71,7.06,7.13,7.6,-0.47,-6.18,159378.88,118479.148
1193,601208.SH,20140110,7.15,7.84,7.1,7.84,7.13,0.71,9.96,253842.29,194206.624
1192,601208.SH,20140113,7.86,8.09,7.55,7.8,7.84,-0.04,-0.51,244948.69,190732.41
1191,601208.SH,20140114,7.75,8.06,7.43,8.0,7.8,0.2,2.56,188213.16,144746.278
1190,601208.SH,20140115,7.93,7.99,7.75,7.81,8.0,-0.19,-2.38,147665.8,115944.217
1189,601208.SH,20140116,7.8,7.89,7.63,7.68,7.81,-0.13,-1.66,126859.74,98460.28
1188,601208.SH,20140117,7.65,8.04,7.62,7.72,7.68,0.04,0.52,117462.7,92003.106
1187,601208.SH,20140120,7.68,7.83,7.44,7.47,7.72,-0.25,-3.24,103625.93,78698.385
1186,601208.SH,20140121,7.45,7.75,7.43,7.72,7.47,0.25,3.35,92405.15,70334.598
1185,601208.SH,20140122,7.7,7.93,7.7,7.81,7.72,0.09,1.17,107061.31,83865.838
1184,601208.SH,20140123,7.81,8.45,7.76,8.23,7.81,0.42,5.38,180611.43,148358.84
1183,601208.SH,20140124,8.23,8.6,8.12,8.44,8.23,0.21,2.55,128367.64,106922.206
1182,601208.SH,20140127,8.33,8.39,8.18,8.32,8.44,-0.12,-1.42,95292.96,78737.735
1181,601208.SH,20140128,8.32,8.39,8.12,8.32,8.32,0.0,0.0,87051.77,71824.062
1180,601208.SH,20140129,8.34,8.7,8.25,8.41,8.32,0.09,1.08,77779.81,66294.694
1179,601208.SH,20140130,8.45,8.46,8.15,8.26,8.41,-0.15,-1.78,38008.75,31535.563
1178,601208.SH,20140207,8.26,8.4,8.17,8.39,8.26,0.13,1.57,45955.98,38263.498
1177,601208.SH,20140210,8.4,8.79,8.4,8.65,8.39,0.26,3.1,76509.37,66175.385
1176,601208.SH,20140211,8.67,8.67,8.36,8.42,8.65,-0.23,-2.66,75829.34,64468.291
1175,601208.SH,20140212,8.37,8.42,8.18,8.42,8.42,0.0,0.0,90283.51,74710.948
1174,601208.SH,20140213,8.4,8.41,8.1,8.1,8.42,-0.32,-3.8,81360.8,66984.192
1173,601208.SH,20140214,8.06,8.29,8.05,8.26,8.1,0.16,1.98,57693.25,47168.425
1172,601208.SH,20140217,8.25,8.34,8.19,8.31,8.26,0.05,0.61,91810.7,75764.508
1171,601208.SH,20140218,8.28,8.74,8.12,8.58,8.31,0.27,3.25,133002.2,112500.803
1170,601208.SH,20140219,8.55,8.78,8.45,8.7,8.58,0.12,1.4,112301.51,96602.976
1169,601208.SH,20140220,8.69,8.69,8.27,8.34,8.7,-0.36,-4.14,80920.43,68416.253
