,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
1100,000627.SZ,20140102,2.62,2.62,2.6,2.61,2.62,-0.01,-0.38,37183.29,9706.6758
1099,000627.SZ,20140103,2.61,2.62,2.58,2.59,2.61,-0.02,-0.77,45924.08,11902.1926
1098,000627.SZ,20140106,2.58,2.59,2.5,2.5,2.59,-0.09,-3.47,80236.69,20211.6285
1097,000627.SZ,20140107,2.49,2.52,2.48,2.51,2.5,0.01,0.4,41518.02,10384.7506
1096,000627.SZ,20140108,2.51,2.52,2.46,2.47,2.51,-0.04,-1.59,55174.78,13729.1182
1095,000627.SZ,20140109,2.46,2.47,2.39,2.4,2.47,-0.07,-2.83,75704.99,18418.0096
1094,000627.SZ,20140110,2.39,2.39,2.29,2.32,2.4,-0.08,-3.33,100605.94,23363.2288
1093,000627.SZ,20140113,2.34,2.34,2.3,2.31,2.32,-0.01,-0.43,30683.45,7125.0219
1092,000627.SZ,20140114,2.32,2.36,2.31,2.35,2.31,0.04,1.73,37657.88,8817.5108
1091,000627.SZ,20140115,2.34,2.39,2.34,2.36,2.35,0.01,0.43,36355.17,8594.239
1090,000627.SZ,20140116,2.36,2.4,2.36,2.39,2.36,0.03,1.27,40138.77,9559.2144
1089,000627.SZ,20140117,2.38,2.39,2.33,2.34,2.39,-0.05,-2.09,35670.05,8383.977
1088,000627.SZ,20140120,2.34,2.35,2.32,2.32,2.34,-0.02,-0.85,27261.23,6358.6904
1087,000627.SZ,20140121,2.31,2.35,2.31,2.35,2.32,0.03,1.29,39375.24,9211.4523
1086,000627.SZ,20140122,2.35,2.41,2.34,2.41,2.35,0.06,2.55,54170.27,12945.7592
1085,000627.SZ,20140123,2.41,2.42,2.39,2.4,2.41,-0.01,-0.41,38521.1,9255.1598
1084,000627.SZ,20140124,2.38,2.41,2.34,2.4,2.4,0.0,0.0,72054.18,17185.1673
1083,000627.SZ,20140127,2.4,2.43,2.38,2.4,2.4,0.0,0.0,50565.28,12152.8521
1082,000627.SZ,20140128,2.39,2.44,2.39,2.43,2.4,0.03,1.25,52778.04,12735.7141
1081,000627.SZ,20140129,2.43,2.44,2.4,2.41,2.43,-0.02,-0.82,36873.99,8895.9336
1080,000627.SZ,20140130,2.4,2.42,2.38,2.41,2.41,0.0,0.0,25166.87,6032.7276
1079,000627.SZ,20140207,2.4,2.47,2.38,2.46,2.41,0.05,2.07,72989.96,17749.4443
1078,000627.SZ,20140210,2.45,2.71,2.45,2.71,2.46,0.25,10.16,433206.9,114770.5733
1077,000627.SZ,20140211,2.66,2.72,2.61,2.67,2.71,-0.04,-1.48,354660.29,94289.6352
1076,000627.SZ,20140212,2.71,2.83,2.65,2.77,2.67,0.1,3.75,382956.9,105418.842
1075,000627.SZ,20140213,2.76,2.82,2.68,2.74,2.77,-0.03,-1.08,228617.6,62782.2746
1074,000627.SZ,20140214,2.77,3.01,2.73,3.01,2.74,0.27,9.85,516758.45,153078.1537
1073,000627.SZ,20140217,3.16,3.25,2.97,3.02,3.01,0.01,0.33,925307.58,284879.6123
1072,000627.SZ,20140218,3.01,3.21,2.97,3.05,3.02,0.03,0.99,621943.48,191954.3587
1071,000627.SZ,20140219,3.0,3.07,2.97,3.01,3.05,-0.04,-1.31,315324.09,94821.4187
1070,000627.SZ,20140220,3.01,3.02,2.77,2.85,3.01,-0.16,-5.32,457716.82,131418.8861
1069,000627.SZ,20140221,2.84,2.84,2.74,2.78,2.85,-0.07,-2.46,233617.38,64994.9308
1068,000627.SZ,20140224,2.83,2.83,2.75,2.79,2.78,0.01,0.36,155010.23,43202.7313
1067,000627.SZ,20140225,2.79,2.82,2.62,2.66,2.79,-0.13,-4.66,285875.67,77511.4721
